sequence_id,frame_no,Animals - Bird,Animals - Other,Bicycle,Bus,Car,Cones,Construction Signs,Emergency Vehicle,Medium-sized Truck,Motorcycle,Motorized Scooter,Other Vehicle - Construction Vehicle,Other Vehicle - Pedicab,Other Vehicle - Uncommon,Pedestrian,Pedestrian with Object,Personal Mobility Device,Pickup Truck,Pylons,Road Barriers,Rolling Containers,Semi-truck,Signs,Temporary Construction Barriers,Towed Object,Train,Tram / Subway
028,50,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,51,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,52,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,53,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,54,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,55,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,56,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,57,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,58,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,59,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,60,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,61,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,62,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,63,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,64,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,65,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,66,0.0,0.0,0.0,0.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,67,0.0,0.0,0.0,1.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,68,0.0,0.0,0.0,1.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,69,0.0,0.0,0.0,1.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,70,0.0,0.0,0.0,2.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,71,0.0,0.0,0.0,2.0,97,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,72,0.0,0.0,0.0,2.0,99,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,73,0.0,0.0,0.0,2.0,99,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,74,0.0,0.0,0.0,2.0,99,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,75,0.0,0.0,0.0,2.0,101,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,76,0.0,0.0,0.0,2.0,101,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,77,0.0,0.0,0.0,2.0,101,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,78,0.0,0.0,0.0,2.0,101,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
028,79,0.0,0.0,0.0,2.0,101,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
029,0,0.0,1.0,0.0,2.0,158,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,1,0.0,1.0,0.0,2.0,158,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,2,0.0,1.0,0.0,2.0,158,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,3,0.0,1.0,0.0,2.0,158,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,4,0.0,1.0,0.0,2.0,158,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,5,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,6,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,7,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,8,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,9,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,10,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,11,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,12,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,13,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,14,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,15,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,16,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,17,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,18,0.0,1.0,0.0,2.0,160,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,19,0.0,1.0,0.0,2.0,160,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,20,0.0,1.0,0.0,2.0,160,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,21,0.0,1.0,0.0,2.0,160,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,22,0.0,1.0,0.0,2.0,160,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,23,0.0,1.0,0.0,2.0,160,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,24,0.0,1.0,0.0,2.0,160,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,25,0.0,1.0,0.0,2.0,160,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,26,0.0,1.0,0.0,2.0,160,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,27,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,28,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,29,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,30,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,31,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,32,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,33,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,34,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,35,0.0,1.0,0.0,2.0,159,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,36,0.0,1.0,0.0,2.0,158,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,37,0.0,1.0,0.0,2.0,157,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,38,0.0,1.0,0.0,2.0,157,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,39,0.0,1.0,0.0,2.0,157,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,40,0.0,1.0,0.0,2.0,157,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,41,0.0,1.0,0.0,2.0,158,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,42,0.0,1.0,0.0,2.0,158,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,43,0.0,1.0,0.0,2.0,156,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,44,0.0,1.0,0.0,2.0,156,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,45,0.0,1.0,0.0,2.0,155,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,46,0.0,1.0,0.0,2.0,155,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,47,0.0,1.0,0.0,2.0,155,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,48,0.0,1.0,0.0,2.0,155,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,49,0.0,1.0,0.0,2.0,155,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,50,0.0,1.0,0.0,2.0,155,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,51,0.0,1.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,52,0.0,1.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,53,0.0,1.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,54,0.0,1.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,55,0.0,1.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,56,0.0,1.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,57,0.0,1.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,58,0.0,1.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,59,0.0,1.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,60,0.0,1.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,61,0.0,1.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,62,0.0,1.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,63,0.0,1.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,64,0.0,0.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,65,0.0,0.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,66,0.0,0.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,67,0.0,0.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,68,0.0,0.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,69,0.0,0.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,70,0.0,0.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,71,0.0,0.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,72,0.0,0.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,73,0.0,0.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,74,0.0,0.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,75,0.0,0.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,76,0.0,0.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,77,0.0,0.0,0.0,2.0,153,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,78,0.0,0.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
029,79,0.0,0.0,0.0,2.0,154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
030,0,0.0,1.0,0.0,0.0,41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,1,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,2,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,3,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,4,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,5,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,6,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,7,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,8,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,9,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,10,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,11,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,12,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,13,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
030,14,0.0,1.0,0.0,0.0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
