sequence_id,frame_no,0,Smoke,Exhaust,Spray or rain,Reflection,Vegetation,Ground,Road,Lane Line Marking,Stop Line Marking,Other Road Marking,Sidewalk,Driveway,Car,Pickup Truck,Medium-sized Truck,Semi-truck,Towed Object,Motorcycle,Other Vehicle - Construction Vehicle,Other Vehicle - Uncommon,Other Vehicle - Pedicab,Emergency Vehicle,Bus,Personal Mobility Device,Motorized Scooter,Bicycle,Train,Tram / Subway,Pedestrian,Pedestrian with Object,Animals - Bird,Animals - Other,Pylons,Road Barriers,Signs,Cones,Construction Signs,Temporary Construction Barriers,Rolling Containers,Building,Other Static Object
039,50,0.0,0.0,0.0,0.0,702,25772,218.0,39466,132.0,0.0,401.0,5649,0.0,16024,3463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,442.0,65543,25164
039,51,0.0,0.0,0.0,0.0,717,26130,232.0,38815,86.0,0.0,456.0,5665,0.0,16510,3390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,516.0,64010,26028
039,52,0.0,0.0,0.0,0.0,701,26886,211.0,37973,114.0,0.0,401.0,5703,0.0,16826,3174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,545.0,63008,26410
039,53,0.0,0.0,0.0,0.0,755,27849,198.0,37028,154.0,0.0,395.0,5881,0.0,17709,2821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,519.0,63172,27226
039,54,0.0,0.0,0.0,0.0,777,27404,178.0,36382,161.0,0.0,373.0,6088,0.0,18178,2426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,427.0,61681,27441
039,55,0.0,0.0,0.0,0.0,808,27270,182.0,36018,206.0,0.0,362.0,6403,0.0,18771,2204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,437.0,61124,27903
039,56,0.0,0.0,0.0,0.0,792,27540,184.0,35890,197.0,0.0,360.0,6563,0.0,19181,2222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,426.0,60333,28322
039,57,0.0,0.0,0.0,0.0,773,28534,270.0,35173,185.0,0.0,396.0,6718,0.0,19999,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,383.0,61022,28616
039,58,0.0,0.0,0.0,0.0,813,27922,297.0,34790,203.0,0.0,380.0,6860,0.0,20747,1919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,351.0,59844,28501
039,59,0.0,0.0,0.0,0.0,797,27947,337.0,34744,133.0,0.0,327.0,6968,0.0,21645,1921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,393.0,59620,27964
039,60,0.0,0.0,0.0,0.0,793,27718,349.0,34119,142.0,0.0,338.0,6690,0.0,23009,2090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,410.0,59994,27197
039,61,0.0,0.0,0.0,0.0,819,27907,437.0,32787,171.0,0.0,328.0,6040,0.0,24537,2161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,418.0,61763,27083
039,62,0.0,0.0,0.0,0.0,783,27411,421.0,31942,203.0,0.0,314.0,5347,0.0,23770,2149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,359.0,61681,26246
039,63,0.0,0.0,0.0,0.0,775,27688,427.0,31139,231.0,0.0,275.0,5254,0.0,20856,2166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,316.0,62386,25721
039,64,0.0,0.0,0.0,0.0,802,28318,359.0,31278,209.0,0.0,330.0,5206,0.0,20053,2297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,282.0,62006,25601
039,65,0.0,0.0,0.0,0.0,794,29599,353.0,32025,265.0,0.0,377.0,5194,0.0,19980,2428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,243.0,62661,25548
039,66,0.0,0.0,0.0,0.0,752,29686,349.0,32781,229.0,0.0,355.0,5208,0.0,20975,2512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,204.0,61536,24826
039,67,0.0,0.0,0.0,0.0,736,30153,379.0,32933,183.0,0.0,407.0,5247,0.0,20450,2489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,176.0,61932,24796
039,68,0.0,0.0,0.0,0.0,719,30476,396.0,32877,100.0,0.0,363.0,5309,0.0,18444,2540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,146.0,62373,24735
039,69,0.0,0.0,0.0,0.0,727,31748,416.0,32875,97.0,0.0,388.0,5479,0.0,16360,2582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,110.0,64210,24922
039,70,0.0,0.0,0.0,0.0,737,32201,455.0,33062,119.0,0.0,363.0,5769,0.0,14964,2529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,102.0,63374,24367
039,71,0.0,0.0,0.0,0.0,747,33207,486.0,33599,168.0,0.0,393.0,6398,0.0,14294,2557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,63261,24031
039,72,0.0,0.0,0.0,0.0,758,34298,503.0,33452,198.0,0.0,396.0,7355,0.0,14116,2612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,89.0,63509,23716
039,73,0.0,0.0,0.0,0.0,773,35952,564.0,32287,207.0,0.0,407.0,8221,0.0,14405,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.0,64892,23953
039,74,0.0,0.0,0.0,0.0,723,35864,626.0,31315,199.0,0.0,416.0,8678,0.0,14606,2739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,83.0,63959,23615
039,75,0.0,0.0,0.0,0.0,752,36263,701.0,30586,244.0,0.0,431.0,8350,0.0,15147,2676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,84.0,63996,23660
039,76,0.0,0.0,0.0,0.0,785,36346,740.0,29923,190.0,0.0,420.0,7891,0.0,15822,2587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,69.0,64452,23646
039,77,0.0,0.0,0.0,0.0,770,37206,767.0,29522,129.0,0.0,354.0,7486,0.0,16627,2647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,66551,22947
039,78,0.0,0.0,0.0,0.0,767,37048,686.0,28736,126.0,0.0,379.0,7135,0.0,17579,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,72.0,67592,20082
039,79,0.0,0.0,0.0,0.0,788,36276,546.0,26594,219.0,0.0,466.0,5682,0.0,20075,2618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,70109,19134
040,0,0.0,0.0,0.0,0.0,757,35844,757.0,29660,844.0,0.0,863.0,13109,1420.0,20914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,301.0,0.0,66794,7967
040,1,0.0,0.0,0.0,0.0,750,35026,657.0,29636,844.0,0.0,690.0,13220,1685.0,19642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,362.0,0.0,67011,8473
040,2,0.0,0.0,0.0,0.0,751,35981,621.0,28929,840.0,0.0,671.0,12998,1910.0,19936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,429.0,0.0,68381,8462
040,3,0.0,0.0,0.0,0.0,721,34459,620.0,28300,827.0,0.0,660.0,12832,2154.0,20484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,500.0,0.0,68479,8423
040,4,0.0,0.0,0.0,0.0,737,34215,611.0,28345,838.0,0.0,627.0,12870,2411.0,18088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,524.0,0.0,68203,8773
040,5,0.0,0.0,0.0,0.0,744,33292,600.0,28954,838.0,0.0,629.0,12800,2488.0,18148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,622.0,0.0,68072,9158
040,6,0.0,0.0,0.0,0.0,751,33991,604.0,29315,830.0,0.0,656.0,12644,2201.0,19427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,706.0,0.0,69293,9146
040,7,0.0,0.0,0.0,0.0,713,32087,648.0,29719,845.0,0.0,677.0,12810,2058.0,18516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,795.0,0.0,68757,9020
040,8,0.0,0.0,0.0,0.0,742,31808,696.0,29353,842.0,0.0,573.0,12725,1887.0,17210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,883.0,0.0,69183,9105
040,9,0.0,0.0,0.0,0.0,750,32473,621.0,28240,823.0,0.0,548.0,12554,1724.0,17813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,1016.0,0.0,69715,9090
040,10,0.0,0.0,0.0,0.0,743,33929,629.0,27294,809.0,0.0,658.0,12408,1591.0,18488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,1100.0,0.0,71395,8954
040,11,0.0,0.0,0.0,0.0,734,33233,623.0,27592,815.0,0.0,499.0,12321,1420.0,14900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,1213.0,0.0,71290,8780
040,12,0.0,0.0,0.0,0.0,747,34022,716.0,28425,835.0,0.0,550.0,12126,1251.0,15528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,1395.0,0.0,70938,8739
040,13,0.0,0.0,0.0,0.0,723,34894,770.0,28502,828.0,0.0,619.0,11947,1079.0,15375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,1549.0,0.0,72075,8546
040,14,0.0,0.0,0.0,0.0,736,33633,787.0,28421,822.0,0.0,538.0,11759,935.0,14267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,1602.0,0.0,72427,8371
040,15,0.0,0.0,0.0,0.0,736,33321,934.0,28783,835.0,0.0,521.0,11835,819.0,14075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,1705.0,0.0,73021,8308
040,16,0.0,0.0,0.0,0.0,691,31977,1119.0,29172,842.0,0.0,614.0,11923,709.0,11467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,1825.0,0.0,74692,8227
040,17,0.0,0.0,0.0,0.0,691,32356,1054.0,30212,844.0,0.0,502.0,12344,597.0,8935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,1987.0,0.0,76046,8190
040,18,0.0,0.0,0.0,0.0,720,31660,1032.0,30691,812.0,0.0,561.0,12936,500.0,8185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,2053.0,0.0,75847,8196
040,19,0.0,0.0,0.0,0.0,699,31011,922.0,30850,799.0,0.0,626.0,13487,419.0,8008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,2157.0,0.0,76907,7868
040,20,0.0,0.0,0.0,0.0,686,30813,783.0,30728,802.0,0.0,546.0,13563,352.0,7843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,2308.0,0.0,77631,7619
040,21,0.0,0.0,0.0,0.0,696,31616,542.0,30325,803.0,0.0,607.0,13581,239.0,7560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,2491.0,0.0,78396,7663
040,22,0.0,0.0,0.0,0.0,681,31681,504.0,30346,793.0,0.0,559.0,13339,163.0,7220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,2655.0,0.0,77302,7754
040,23,0.0,0.0,0.0,0.0,671,32153,426.0,30555,780.0,0.0,397.0,13074,146.0,7100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0,2910.0,0.0,76658,7824
040,24,0.0,0.0,0.0,0.0,679,32750,403.0,30695,784.0,0.0,379.0,12852,124.0,6743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,3235.0,0.0,76464,7615
040,25,0.0,0.0,0.0,0.0,681,34085,415.0,30814,761.0,0.0,414.0,12514,118.0,6420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,3581.0,0.0,76471,7842
040,26,0.0,0.0,0.0,0.0,686,35451,395.0,30545,763.0,0.0,443.0,12155,106.0,6182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,3891.0,0.0,74079,7778
040,27,0.0,0.0,0.0,0.0,693,36906,367.0,30183,761.0,0.0,436.0,11725,97.0,5902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,4273.0,0.0,72984,7816
040,28,0.0,0.0,0.0,0.0,684,37544,372.0,30145,752.0,0.0,489.0,11153,88.0,5551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,4879.0,0.0,72223,8237
040,29,0.0,0.0,0.0,0.0,663,38129,381.0,30398,747.0,0.0,463.0,10787,84.0,5145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,5569.0,0.0,72323,8891
040,30,0.0,0.0,0.0,0.0,683,37474,364.0,30218,735.0,0.0,526.0,10480,77.0,4928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,5681.0,0.0,71082,9329
040,31,0.0,0.0,0.0,0.0,691,38411,299.0,28851,686.0,0.0,611.0,10398,67.0,4951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,5556.0,0.0,70376,9852
040,32,0.0,0.0,0.0,0.0,693,39646,321.0,28207,672.0,0.0,289.0,10195,60.0,4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,514.0,0.0,0.0,5388.0,0.0,69062,10453
040,33,0.0,0.0,0.0,0.0,692,41853,346.0,27794,651.0,0.0,281.0,9901,47.0,4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,703.0,0.0,0.0,5339.0,0.0,67877,11381
040,34,0.0,0.0,0.0,0.0,692,42309,394.0,27353,633.0,0.0,375.0,9510,47.0,3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,715.0,0.0,0.0,5347.0,0.0,66605,11420
040,35,0.0,0.0,0.0,0.0,675,43233,466.0,26662,599.0,0.0,359.0,9037,38.0,3722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,5310.0,0.0,66130,11894
040,36,0.0,0.0,0.0,0.0,683,44231,535.0,25212,560.0,0.0,442.0,8928,33.0,3509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,813.0,0.0,0.0,5199.0,0.0,65480,12426
040,37,0.0,0.0,0.0,0.0,689,46546,590.0,24142,528.0,0.0,455.0,8935,30.0,3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,907.0,0.0,0.0,5018.0,0.0,65188,12583
040,38,0.0,0.0,0.0,0.0,679,46871,520.0,23434,483.0,0.0,560.0,8642,25.0,2940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,759.0,0.0,0.0,4965.0,0.0,64772,12539
040,39,0.0,0.0,0.0,0.0,681,48246,449.0,22508,444.0,0.0,658.0,8278,22.0,2774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0,4830.0,0.0,64389,13290
040,40,0.0,0.0,0.0,0.0,674,50438,379.0,20950,395.0,0.0,863.0,8262,19.0,2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,4383.0,0.0,63897,12954
040,41,0.0,0.0,0.0,0.0,687,54472,377.0,18161,349.0,0.0,1027.0,8369,19.0,2838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,3951.0,0.0,63749,12014
040,42,0.0,0.0,0.0,0.0,691,57062,349.0,14588,295.0,0.0,1402.0,8745,16.0,2846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,3531.0,0.0,63169,10050
040,43,0.0,0.0,0.0,0.0,697,60071,405.0,11692,248.0,0.0,2162.0,9018,11.0,2790,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,649.0,0.0,0.0,2999.0,0.0,61642,9522
040,44,0.0,0.0,0.0,0.0,714,63478,449.0,9974,194.0,0.0,2139.0,8996,7.0,2948,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,721.0,0.0,0.0,2320.0,0.0,60631,10408
040,45,0.0,0.0,0.0,0.0,716,63286,546.0,9546,232.0,0.0,1307.0,9000,4.0,3013,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,726.0,0.0,0.0,2142.0,0.0,59858,11182
040,46,0.0,0.0,0.0,0.0,735,64257,642.0,8529,368.0,0.0,602.0,8956,5.0,3066,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,729.0,0.0,0.0,2339.0,0.0,59029,11827
040,47,0.0,0.0,0.0,0.0,730,64848,708.0,8181,283.0,0.0,611.0,8923,6.0,3000,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,838.0,0.0,0.0,2588.0,0.0,58007,12466
040,48,0.0,0.0,0.0,0.0,716,66419,710.0,7941,202.0,0.0,710.0,8961,6.0,2982,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,878.0,0.0,0.0,2758.0,0.0,57354,13070
040,49,0.0,0.0,0.0,0.0,728,65592,818.0,7821,193.0,0.0,816.0,8929,7.0,2959,0.0,9.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,926.0,0.0,0.0,3086.0,0.0,56922,13190
040,50,0.0,0.0,0.0,0.0,731,65510,936.0,7572,174.0,0.0,918.0,8858,8.0,3176,0.0,64.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,3265.0,0.0,56508,13662
040,51,0.0,0.0,0.0,0.0,752,66598,1061.0,7181,157.0,0.0,980.0,8704,7.0,3527,0.0,131.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,1048.0,0.0,0.0,3446.0,0.0,54937,13736
